blockNumber,blockHash,timeStamp,hash,nonce,transactionIndex,from,to,value,gas,gasPrice,input,methodId,functionName,contractAddress,cumulativeGasUsed,txreceipt_status,gasUsed,confirmations,isError,wallet_address,protocol_version
12634407,0xaf6a880c825261c56a583b605e53b04216fbd9c9ec677813f0eee8a746dcb15f,1623698146,0xc4c24a1be8402d6f5e7ac8dc4bd32a84b3fd0abcaadcc1d33b2c96e625b796b7,182,140,0xbd4a00764217c13a246f86db58d74541a0c3972a,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,202020,27000000000,0xdb006a75000000000000000000000000000000000000000000000000000d53aa52b00882,0xdb006a75,redeem(uint256 tokens),,13935895,1,150976,10369251,0,0xbd4a00764217c13a246f86db58d74541a0c3972a,V3
11445411,0xdfd0b0fe0f25df768a4b97c96ba58c6f582989b9740f9710bd57d82d486f3a01,1607872214,0x8a75c3cef739ed54d0105338c114ec3123956d3c3d5a2dc2a93cabae6a8fa6ea,1,32,0xc179d55f7e00e789915760f7d260a1bf6285278b,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,43000000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,2734815,1,174525,11558247,0,0xc179d55f7e00e789915760f7d260a1bf6285278b,V3
11445831,0x28f9437b9b0a222c1dea955e915a10d9ea8c92a7d175de9791487f42bd6e53c7,1607878107,0x5821d86a8a564c9cf9c1c2fec633045c40918e13461f07e1f650eae1c40812be,2,124,0xc179d55f7e00e789915760f7d260a1bf6285278b,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,58000000000,0xa0712d680000000000000000000000000000000000000000000000000000000005f5e100,0xa0712d68,mint(uint256 mintedAmount),,10233713,1,163763,11557827,0,0xc179d55f7e00e789915760f7d260a1bf6285278b,V3
11649611,0x64af2d3d117b0fcb0378efeee59e072799994ad8eaf49bc9e12c4b8943089f7f,1610578891,0x39a64402b4642a2cc679a06f031d846d9077c86cc02115e1fbe492c7d77e4ebe,3,43,0xc22b8e78394ce52e0034609a67ae3c959daa84bc,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,450000,71250000000,0xa0712d6800000000000000000000000000000000000000000000000ff4c4fe9d3efd08b0,0xa0712d68,mint(uint256 mintedAmount),,2590286,1,175819,11354047,0,0xc22b8e78394ce52e0034609a67ae3c959daa84bc,V3
11667621,0x85600d996e2698f74693ff2efe52914108653db990ca9cc8ecfa4ce07eec059f,1610818672,0x76befdeab09ed113ebdeccc08fcf610132327c679487d147cae0680c407aab36,5,17,0xc22b8e78394ce52e0034609a67ae3c959daa84bc,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,450000,181250000000,0xa0712d68000000000000000000000000000000000000000000000009b4f71c46d48fb000,0xa0712d68,mint(uint256 mintedAmount),,790098,1,165045,11336037,0,0xc22b8e78394ce52e0034609a67ae3c959daa84bc,V3
11682268,0xff40c1ea343dd1f834289c1834b9ad24c53da64eab7355376e53e407c4ee560f,1611013253,0x6af423751d539c777bc441bd51adb4ae1a0ec2760022aed9225f38fbef1f6939,26,107,0xc22b8e78394ce52e0034609a67ae3c959daa84bc,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,450000,68750000000,0xdb006a750000000000000000000000000000000000000000000000000000020e689904f3,0xdb006a75,redeem(uint256 tokens),,9219139,1,168571,11321390,0,0xc22b8e78394ce52e0034609a67ae3c959daa84bc,V3
10697319,0x1e23eb339824aced52b303eb526544ac8809b498c91cf725ac81f817cc483572,1597929905,0x4c3ec6d38c70f404dedbed124ae8005d8f68650a5fa49e36eb8912f4b02c4cab,19,33,0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,337350,108000000000,0xa0712d68000000000000000000000000000000000000000000000000000000000ed8e748,0xa0712d68,mint(uint256 mintedAmount),,2295512,1,205952,12306339,0,0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,V3
10698330,0xe71630a9f721a1a924b04d08218094049f3c45d58d193b0991f383f32c8f6a59,1597943393,0xed02bbfddd5411697c729db8b622cc961b20a06dddeae3f43a2fbf29702a2e57,22,42,0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,317350,138000000000,0xdb006a75000000000000000000000000000000000000000000000000000001125d61059b,0xdb006a75,redeem(uint256 tokens),,4151137,1,195586,12305328,0,0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,V3
11096283,0xe0ceb413c02fa0428c58ade7d738f2c90a3891489be52e18d5ea2f42a69ec1df,1603240544,0xfb439d33300610e134cd7ee9e7beb66b5470f99615376ca0b9bf43e5695220dd,60,129,0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,112020,39930000256,0xc2998238000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000010000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5,0xc2998238,enterMarkets(address[] cTokens),,9921906,1,92609,11907375,0,0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,V2
11096418,0xa41e7156f1e0c915cb503040fa0354180460f517024e48ab6961d8aad15f3e56,1603242259,0x01333dafb100147e4e8121f6f86194c21f53a5bbe8397dcde6953d9293715807,62,157,0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,552020,39000000000,0xc5ebeaec0000000000000000000000000000000000000000000000056bc75e2d63100000,0xc5ebeaec,borrow(uint256 borrowAmount),,9254963,1,432417,11907240,0,0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,V3
11096496,0x3acc9cc0e2f697f5e3aa86a1a2c8be569ee622d83f789f5e083fb9ed5647fe86,1603243417,0xee87de9afddce6fea982c7969b26f29cfaa196151fcc20da3c0ffe281b1d3d25,63,89,0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,402020,43000001459,0x0e7527020000000000000000000000000000000000000000000000056bc75e2d63100000,0x0e752702,repayBorrow(uint256 repayAmount),,9061827,1,283869,11907162,0,0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,V3
11127245,0x52f485e367db13c9ab5cc80c846c7a58444b408efb26aa9c5c87d77ae5c2284a,1603651390,0x83bf5d2058e7a4acd9772f1454c51df84ea6fe508b7d009af14977f2dbe61457,64,23,0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,412020,17710000000,0x0e752702ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x0e752702,repayBorrow(uint256 repayAmount),,2300675,1,283497,11876413,0,0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,V3
11127386,0x813270ea5d13ceb331fac3130e2eab0aba987ca1759822c526c22b451eacf4aa,1603653440,0xba68deb020bbbe5c112c6f5c2276bee23561add80fab1d405f0bd9f39e1d9c2f,67,73,0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,442020,16000001459,0xa0712d68000000000000000000000000000000000000000000000004c702892b1c787fe1,0xa0712d68,mint(uint256 mintedAmount),,9952100,1,278007,11876272,0,0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,V3
11145029,0xb15b6f74a5d2088dd3d0431c4df8ee92e26fef4ab3414b7308e1288085008596,1603887012,0x62b7c27cf019c303b9411041d8d93d8c7cd337fa0224d2471cc31df0c32d2003,72,75,0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,462020,74000000000,0xc5ebeaec00000000000000000000000000000000000000000000002086ac351052600000,0xc5ebeaec,borrow(uint256 borrowAmount),,5856499,1,362312,11858629,0,0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,V3
11373302,0x8c7d50a45702c45c438b2da94c11b9b914c51f4c2100fcd3de32bfa5a6d0217f,1606914854,0xa775d22108d498bc80c935cd953a609983e15279995ebe7e1e213f9c6f418d49,74,117,0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,452020,23800000000,0x0e752702000000000000000000000000000000000000000000000002f265262a37145000,0x0e752702,repayBorrow(uint256 repayAmount),,11187208,1,308076,11630356,0,0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,V3
11441043,0xd4f73f4de2bdbcdad8e17336273cce2507bbd2e1f95e81bff95b8ffdb3cb68d1,1607815135,0x7e504de2b5acf187e47c40a39ae5d3718737f233166dcb9a6df1bb5b573580ad,76,19,0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,577777,21400000000,0xdb006a7500000000000000000000000000000000000000000000000000000062fac28f8b,0xdb006a75,redeem(uint256 tokens),,1358629,1,359395,11562615,0,0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,V3
11464633,0x9ae42eb9c6af26ae1b6cf56d36567131ad07d1b4be432692c3bb2f3c8ecf4097,1608128402,0xdee0be213569c004c1fba4e1d733fd2543309abfd69d5a7f3343c18036ea397e,79,142,0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,492020,169000000000,0xc5ebeaec00000000000000000000000000000000000000000000003635c9adc5dea00000,0xc5ebeaec,borrow(uint256 borrowAmount),,11140556,1,382127,11539025,0,0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,V3
12137207,0xabc8732c94cfa88aa7fa9671230c14fd6cf51e9fc53ef738c52dbc34901f8be2,1617061506,0x7252285488ea813162eb990c1544c584fd839c38226aa8950dba3e9f4fc4dd1f,88,126,0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,222020,117000000000,0x0e752702ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x0e752702,repayBorrow(uint256 repayAmount),,9623866,1,159567,10866451,0,0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,V3
12332620,0xf4fcfa4291cb51f0949b69a4568a6652de5b9b07e542138f556cc15c1bca99b8,1619662196,0x1408354a01141805534265244d0b061b6c9ef3eecbe7986b5beee2bf1c4b610a,94,111,0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,167350,42900000000,0x1c3db2e0000000000000000000000000cbbd9fe837a14258286bbf2e182cbc4e4518c5a3000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000010000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5,0x1c3db2e0,"claimComp(address holder, address[] cTokens)",,7488306,1,110219,10671038,0,0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,V2
11306162,0xd9887c2648ae44379285840667e3865bfa664f601e66f540e01b7ef2bce29432,1606023251,0xb194c55d036e69ff1d6c1cc888afc9bb51a8d3202b76853d4f639823e4be53a7,1,76,0xcecf5163bb057c1aff4963d9b9a7d2f0bf591710,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,43000000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,4763512,1,205845,11697497,0,0xcecf5163bb057c1aff4963d9b9a7d2f0bf591710,V3
11222488,0x0e4463618ce282686722eb75e188735633a536a3e02bbc95db11fd3887bc7cce,1604914234,0x561c5cffbd8b2c0bb69a90677e698bab7c7b60166a654e786ca5b5760c9eb5ec,1,138,0xcf0033bf27804640e5339e06443e208db5870dd2,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,30000000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,7470942,1,202784,11781171,0,0xcf0033bf27804640e5339e06443e208db5870dd2,V3
11277850,0x1ee32574ad57c7279ad5cbe1b2441a47903f410baf220b05ca354f252273c84d,1605648077,0x53af5fb9bf23a05d7ccb6afa1726c11c2fd10e7a783422fc4835f36383700bf4,1,129,0xd0df53e296c1e3115fccc3d7cdf4ba495e593b56,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,46000000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,11168352,1,174552,11725809,0,0xd0df53e296c1e3115fccc3d7cdf4ba495e593b56,V3
11169661,0x76e417fdb22810820d027951dcb47613e9a989b778e5685141105172b21b8c37,1604213895,0x89cef373376a9b11d1fc7a10ee2fc949f2514a4d26436de863eaa50e435ccbd0,1,91,0xd1a3888fd8f490367c6104e10b4154427c02dd9c,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,16100000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,5498466,1,174552,11833998,0,0xd1a3888fd8f490367c6104e10b4154427c02dd9c,V3
11286935,0x4b94e72d00599218757f15e8b163e4e0c4f8047fa30c13004da5a2619815439d,1605769179,0x32f084b72ae8bc9ade8484bdad0c08743f176feaa63146708f01ad1b791ac69b,2,106,0xd334d18fa6bada9a10f361bae42a019ce88a3c33,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,20000000000,0xa0712d680000000000000000000000000000000000000000000000000000000000000000,0xa0712d68,mint(uint256 mintedAmount),,12276561,1,184749,11716724,0,0xd334d18fa6bada9a10f361bae42a019ce88a3c33,V3
11297222,0xa87728eae89c73972d93d40c717f73af8e8e759dfdfbfc26170b32d6dff6dcad,1605905489,0x250f306707d8adf86be1bc2d96d8649211bca86e5abd0b857d90fd6a20bdd24d,1,65,0xde92d70253604fd8c5998c8ee3ed282a41b33b7f,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,30000000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,8235574,1,177613,11706438,0,0xde92d70253604fd8c5998c8ee3ed282a41b33b7f,V3
11449567,0xd5a64934882cd0eef3730c691da986130fb29c2540c6e4e82a84170e776fc2a2,1607928429,0x1168593b828befaab22c58b01e013ff3e25d0cffad9e185699d2bd029dd145ca,1,101,0xded1f838ae6aa5fcd0f13481b37ee88e5bdccb3d,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,28000000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,5816275,1,202745,11554093,0,0xded1f838ae6aa5fcd0f13481b37ee88e5bdccb3d,V3
11449578,0x2b6ef3de5282b3a3c71702a1579155a2cf04b79bff1f24ba220a260370f32daa,1607928494,0x733522d61a8782ef6c3c6be3597f9ce13999c9b2ed5bb2becce5352dd6313724,2,135,0xded1f838ae6aa5fcd0f13481b37ee88e5bdccb3d,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,28000000000,0xa0712d680000000000000000000000000000000000000000000000000000000000000000,0xa0712d68,mint(uint256 mintedAmount),,7662658,1,185887,11554082,0,0xded1f838ae6aa5fcd0f13481b37ee88e5bdccb3d,V3
13666355,0x370300f9ae617039e267df78e1fe3dda5d31934255e36613129f2c0342c72dbf,1637609551,0xd0e759910f581b3f036497437d97a22a84c1927f4688afac2c4d278ca845506d,1,235,0xebb8629e8a3ec86cf90cb7600264415640834483,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,252020,139948770736,0xa0712d68000000000000000000000000000000000000000000000000000000001f27d259,0xa0712d68,mint(uint256 mintedAmount),,19778896,1,200032,9337305,0,0xebb8629e8a3ec86cf90cb7600264415640834483,V3
14049420,0x4d28000db377a0e167a0abaf6d9ad17ef37e9c9a966eee5c1c5a59766ee7605d,1642774983,0xc6aa4ebe42d139df64ebb79b1d4031aa6a7112584e5206394008a70f1ec8b643,2,283,0xebb8629e8a3ec86cf90cb7600264415640834483,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,223752,95273969616,0xa9059cbb000000000000000000000000512ad563980ff3c89b99a1ca2f52d8919a78268b0000000000000000000000000000000000000000000000000000022018d00886,0xa9059cbb,"transfer(address _to, uint256 _value)",,23746431,1,144368,8954240,0,0xebb8629e8a3ec86cf90cb7600264415640834483,V3
10399481,0xe71fc783c17d9c36fb942bcda6dd1dab609a0abbdb8af1372a59a23cd7968abb,1593953451,0x3f4831aa50110cdb1761ff414b320bf524a66925dacfd0b8764ce0624ed168c7,18,171,0xf10fd8921019615a856c1e95c7cd3632de34edc4,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,142020,31000000000,0xc299823800000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000001000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407,0xc2998238,enterMarkets(address[] cTokens),,11357521,1,92587,12604180,0,0xf10fd8921019615a856c1e95c7cd3632de34edc4,V2
12071304,0xc74aa1f2ff1f964b0fe8587208c6955e4ca5098216330b2bfa31ecf595260001,1616184865,0xe530c9b3bdd68e7b4ed4757424b7e7dfd43f26c2da01e17075ea67ed5425290b,0,92,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,112020,145000000000,0xc2998238000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000010000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5,0xc2998238,enterMarkets(address[] cTokens),,10153092,1,90854,10932357,0,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,V2
12071387,0x05b96c160aca7b60abcb37e4bedeb48b8001590fe49975f5d408aaa0ceee6f15,1616186297,0x84329f34bf2b36127df37bb9e8a7d6ced67a7d42d779b50c9a577d84834ef57d,2,31,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,402020,186000000000,0xc5ebeaec0000000000000000000000000000000000000000000000000000000a7a358200,0xc5ebeaec,borrow(uint256 borrowAmount),,1535073,1,325496,10932274,0,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,V3
12176631,0xacc67425e69eb76595f4237472b6c4a98d406b0ce5e673f139d7d61cb642112a,1617585340,0xa2eccbab60fe8ba173427d214b72de5ec6c1a23e2729d9318ee96eb8c6cc8f0a,12,54,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,312020,90000000000,0xc5ebeaec000000000000000000000000000000000000000000000000000000037e11d600,0xc5ebeaec,borrow(uint256 borrowAmount),,3220651,1,249505,10827030,0,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,V3
12183250,0x062cb5ded79179b5e8e546b96925e1e1bbf9eb49b7fbcac7146f25a1a6c0f3a9,1617673658,0x42480d76d138e1e3e3a1ad03f1cfe0c56e70053981c4f37d357c66608a5a3d27,19,36,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,292020,164000000000,0xc5ebeaec00000000000000000000000000000000000000000000000000000005d21dba00,0xc5ebeaec,borrow(uint256 borrowAmount),,2062085,1,234505,10820411,0,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,V3
12196720,0x02b6fe7efba0f67452c2c8fa4f2a8ba74dfdb06e09b146d706bac32256117e2e,1617851863,0xd06fc438b1cec212267f13dc431aed10a0c7a405edae29d0a32d23d6ef69280d,22,95,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,292020,109000000000,0xc5ebeaec00000000000000000000000000000000000000000000000000000002540be400,0xc5ebeaec,borrow(uint256 borrowAmount),,8504605,1,234505,10806941,0,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,V3
12278221,0x3664d33a9fb57098549b08bca494ffc2a8455c3b9c95a6465b78863e776ed00a,1618937574,0x5cedd0817366b1ae142907e56dc2c20b8663b6fe27b4160d5ce38a0d5e78d902,35,148,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,212020,268000000000,0x0e752702ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x0e752702,repayBorrow(uint256 repayAmount),,8604395,1,155242,10725440,0,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,V3
12465641,0x066b61daf21350d9df1b706f3e23a29bc954d0776b6b74b4a81fef6496d9221e,1621438165,0x7a5d33b106aa781b02556280a21e91df4a73e9f2790d5e839ea3badcc25da23f,51,114,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,292020,605000000000,0xc5ebeaec0000000000000000000000000000000000000000000000000000000ba43b7400,0xc5ebeaec,borrow(uint256 borrowAmount),,7750908,1,239554,10538020,0,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,V3
12480175,0x29801f74e496212175d0d5ade0d57ec6ff1cbe3e747a66e2619506224c66f20f,1621633190,0xd6e4da4cd33d577d8575bf14431eb68dd6839727f737032126a3a8668acc3f24,53,160,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,212020,371000000000,0x0e752702ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x0e752702,repayBorrow(uint256 repayAmount),,14615196,1,155264,10523486,0,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,V3
12510925,0x27b8924b5a5c83d9ca4a754424e9dc9c5f9efae2112ee3ec745de0635afabe6d,1622045396,0xf592f134307ac8d3b7a2c53e20c1357dadc7fca2d7db37d9d4633c69159deb70,54,37,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,263509,67000000000,0xc5ebeaec0000000000000000000000000000000000000000000000000000000ba43b7400,0xc5ebeaec,borrow(uint256 borrowAmount),,2379262,1,239554,10492736,0,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,V3
12544139,0x9e59b17eed14e4cb50a72b6d60274ebe1208ecfbb3b1dc869851a1dc26792446,1622491332,0xd3fd32a9793f8805bf73e516d82a4bc540310ec7187d3871c1a1f64d2c7d9298,59,42,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,212020,34000000000,0x0e752702ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x0e752702,repayBorrow(uint256 repayAmount),,4818665,1,155264,10459522,0,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,V3
11449851,0xa6b82f28728b794a192ec22c9cd097a0c84df5ca614097b2a2dcb8068cbd5810,1607932161,0x1aec5c2af00befe24af97892334de1b8d8b2dc1c0b8dcdc70a65d684db149ef2,1,78,0xf54f36bca969800fd7d63a68029561309938c09b,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,41800000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,6741163,1,174525,11553810,0,0xf54f36bca969800fd7d63a68029561309938c09b,V3
11473640,0xc837d7f5a21641a289640cb23644add08372601325e426044581198fc8ea5608,1608247374,0xcf94baf33bee99193a0c7dc72394b876ff407d53a05dcfbe30d0ee0ec6cd2f40,1,43,0xf67e8e5805835465f7eba988259db882ab726800,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,45000000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,4793302,1,177586,11530021,0,0xf67e8e5805835465f7eba988259db882ab726800,V3
11166632,0xfa2e2c8c8429118c219adec2e3d771885026a518d87c4d34ead8d6f990b3e3c4,1604173337,0x281486ce415822f21d9d870789b329637523ba95beade8a58ec82938b67e8584,1,178,0xf7aa5d0752cfcd41b0a5945867d619a80c405e52,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,19000000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,12296309,1,174552,11837030,0,0xf7aa5d0752cfcd41b0a5945867d619a80c405e52,V3
11101237,0xff19e5498ca75ca9170f6ef489d8b8ca6716a6a60b70ec3a169363d5487d29bc,1603306306,0xe76b49f4a25d49d8e5279e905ca683488f1a21313e57393f57124634bdcd7761,1,50,0xfe5a05c0f8b24fca15a7306f6a4ebb7dcf2186ac,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,47000000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,8546587,1,202784,11902425,0,0xfe5a05c0f8b24fca15a7306f6a4ebb7dcf2186ac,V3
